키워드,언론사,게시일,뉴스제목,url,content
GS 해킹,전자신문,2025-03-18 12:59:13,"휴네시온, 원격 유지보수 솔루션 'i-oneJTac' 공급 확대",https://n.news.naver.com/mnews/article/030/0003294172?sid=105,"'i-oneJTac' 제품 패키지 이미지 휴네시온(대표 정동섭)은 원격 유지보수 보안 솔루션 'i-oneJTac'을 정부 산하기관과 지자체에 잇따라 공급했다고 18일 밝혔다. 이는 정보기술(IT) 용역업체 원격 유지보수 보안 관리 강화를 위한 조치에 따른 것이다. 최근 국가정보원은 북한이 SW 공급망 공격을 통해 IT 용역업체와 IT 솔루션 보안 허점을 공략해 국가기관·기업 기밀자료 절취 시도를 지속하고 있다고 발표했다. 지난해 10월에는 한 지자체 전산망 유지보수 업체 직원 이메일 계정을 해킹해 전산망 원격 관리 서버에 무단 접속을 시도한 사례도 발생했다. i-oneJTac은 IT 용역업체와 발주기관의 유지보수를 지정된 단말기 간 안전한 접속을 지원하는 원격 유지보수 솔루션(온라인 용역 통제 시스템)이다. 긴급 장애 처리 등 원격 지원이 필요할 때 사용할 수 있다. 이 솔루션은 '국가·공공기관 용역업체 보안관리 가이드라인' 및 '국가 정보보안 기본지침'을 준수하며 정보 유출 방지와 안전한 온라인 유지보수 환경을 제공한다. GS인증 1등급 획득으로 국정원 보안성 검토도 통과했다. '원격지 개발·원격 유지보수 보안관리'를 위한 통합 구성도(제공: 휴네시온) 주요 기능으로는 △사용자 등록·승인 △지정 단말(IP·MAC) 외 접근 제한 △이중 인증 △단말보안점검8종(운영체제 버전 및 최신 업데이트 여부 검사, 로그인 패스워드 설정 검사 등) △네트워크 연결 차단 및 통신 암호화 △화면 캡처 차단 △원격 접속 승인·상세 이력 관리 △단말 간 파일 송수신 차단 △내부망 접근 통제 △워터마크 적용 등이 있다. 특히 해상도 조절과 멀티 모니터 기능 지원은 실제 업무 환경과 유사한 환경을 제공해 사용자가 원격 유지보수를 보다 직관적이고 편리하게 작업하도록 돕는다. 원격 접속 과정의 끊김이나 지연 없는 작업 환경도 구현했다. 등록된 사용자 ID에 대한 추가 사용 승인(결재) 기능을 제공해 한층 강화된 온라인 용역 통제를 할 수 있다. 원격 유지보수 수행 시 작업 날짜, 수행 시간, 접근 시스템 등 관리자 승인을 받아야 원격 접근이 가능하다. 모든 작업 내역은 녹화 및 로그로 저장된다. 휴네시온은 오는 19일부터 21일까지 일산 킨텍스에서 열리는 'SECON & eGISEC 2025'에 참가해 원격 유지보수 솔루션 i-oneJTac을 포함한 주요 보안 솔루션을 선보일 예정이다."
GS 해킹,디지털타임스,2025-03-17 16:45:08,"""학력·수상내역 전부?""…인크루트 개인정보 유출 2차피해 우려에 떠는 취준생들",https://n.news.naver.com/mnews/article/029/0002941678?sid=105,"인크루트 2023년 이어 또 개인정보 유출 “채용 사이트 특성상 2차 피해 더 심각” 독자 제공. ""전화번호부터 자기소개서까지 몽땅 털렸습니다."" A씨는 유출 확인 페이지를 통해 자신의 개인정보가 포함된 내역을 조회한 후 충격에 빠졌다. 이름과 성별뿐만 아니라 학력, 경력, 자기소개서, 자격증, 교육 이력, 수상 내역 등 이력서에 기재된 모든 정보가 유출된 것을 확인했기 때문이다. A씨는 ""회원가입 시 입력한 모든 정보가 유출됐다""며 ""내 경력 정보가 어디에 어떻게 쓰일지 몰라 2차 피해가 걱정된다""고 말했다. 취업포털 인크루트에서 발생한 개인정보 유출 사고로 취업준비생들의 불안감이 커지고 있다. 단순한 연락처나 기본 정보뿐만 아니라 이력서, 자기소개서, 학력, 경력, 자격증 등 민감한 정보까지 포함된 것으로 확인되면서 2차 피해 우려가 높기 때문이다. 자소서와 이력서에는 지원자의 개인 신상이 고스란히 담겨 있어 유출될 경우 신원 도용, 맞춤형 피싱, 스팸 사기, 불법 채용 브로커 악용 등으로 이어질 위험이 크다. ◇또 개인정보 유출?… 불안에 떠는 취준생들= 17일 인크루트에 따르면 개인정보 유출 시점은 지난 1월 19일부터 2월 4일까지로 해커에 의한 외부 공격으로 인해 발생한 것으로 분석됐다. 인크루트는 지난 16일 공지와 이메일을 통해 ""피싱, 문자 결제 사기, 악성코드 등 2차 피해 우려가 있으니 출처가 불분명한 전화, 메시지, 이메일 등에 주의하시기 바란다""고 안내했다. 개인정보보호위원회도 이번 사건과 관련해 조사에 착수하고 인크루트 측의 대응 조치를 점검하고 있다. 개인정보위 관계자는 ""지난주부터 조사가 진행 중""이라며 ""추가적인 제재 여부는 조사가 끝난 후에야 결정될 것""이라고 설명했다. 문제는 인크루트의 개인정보 유출이 처음이 아니라는 것이다. 인크루트는 지난 2023년에도 회원 개인정보 3만5076건을 유출해 과징금 7060만원과 과태료 360만원을 부과받은 바 있다. 당시에도 해커가 무작위 로그인 시도를 통해 계정을 탈취한 것으로 밝혀졌다. 염흥렬 순천향대 정보보호학과 교수는 ""일반 전자상거래 사이트는 주로 이메일이나 전화번호가 유출되는 경우가 많지만 채용 사이트는 취업을 위해 보다 세부적인 정보를 입력해야 하기 때문에 유출 시 2차 피해가 훨씬 심각할 수 있다""고 지적했다. 이어 ""2023년에도 크리덴셜 스터핑 공격으로 개인정보 유출 사고가 발생했는데 같은 유형의 사고가 반복된 것은 개인정보 보호 체계가 전반적으로 미흡하다는 방증""이라며 ""비밀번호 변경뿐만 아니라 2차 피해를 막기 위한 실질적인 보안 대책이 반드시 필요하다""고 강조했다. ◇유통·여행업계까지 잇단 개인정보 유출= 개인정보 유출 사고는 인크루트만의 문제가 아니다. 최근 들어 대형 유통업체와 여행사 등 다양한 업종에서도 유사한 사고가 잇따르고 있다. 블랙야크를 운영하는 비와이엔블랙야크는 해커의 홈페이지 공격으로 인해 약 34만2253명의 개인정보가 유출된 것으로 확인됐다고 밝혔고 GS리테일도 지난 1월 GS25 웹사이트가 크리덴셜 스터핑 공격을 받아 약 9만명의 개인정보가 유출됐다. 이후 2월에는 홈쇼핑 사이트 'GS샵'이 같은 방식의 해킹 공격을 당해 158만건의 개인정보가 추가 유출됐다. 모두투어 역시 해킹 공격을 받아 306만명의 고객 개인정보가 유출된 것으로 알려졌다. 이에 개인정보위는 모두투어에 총 7억5720만원의 과징금 및 과태료를 부과했다. 그러나 반복되는 해킹 사고에도 불구하고 기업들의 사후 대응은 여전히 미흡하다. 단순히 유출 사실만 통보할 것이 아니라 피해 예방 조치와 구체적인 대응 방법을 함께 제공해야 한다는 목소리가 높다. 개인정보 유출 이후 소비자들이 어떻게 대처해야 하는지에 대한 명확한 안내가 부족하면 2차 피해로 이어질 가능성이 크다. 모두투어 해킹 공격으로 개인정보가 피해를 입은 B씨는 최근 파리 호텔 예약 확인 이메일을 받고 이상함을 느껴 확인한 결과 자신의 정보가 부킹닷컴에서 사용돼 예약이 진행된 사실을 알게 됐다. 그는 ""잘못된 예약을 취소하고 피해를 막기 위해 연락을 취하는 등 조치를 취했지만, 예상치 못한 상황에 상당한 불편을 겪었다""며 ""개인정보 유출 사실을 알리는 문자만 보내놓고 이후 대응에 대한 안내는 전혀 없었다. 지난해에도 개인정보 유출 관련 문자를 3~4번 받았는데, 결국 피해는 소비자가 감당해야 하는 구조""라고 토로했다. B씨의 사례처럼 유출된 개인정보가 실제로 악용될 경우 신속한 대응이 필요하다. 전문가들은 본인의 계정 정보가 유출되었는지 확인한 후 모든 주요 계정의 비밀번호를 즉시 변경해야 한다고 조언한다. 또 유출된 개인정보가 금융권과 연계될 가능성을 차단하기 위해 신용정보원을 통해 '개인정보 노출자 사고 예방 시스템(KNPS)'에 등록하는 것도 방법이다.  이를 통해 불법 대출, 명의도용 등 2차 피해 가능성을 사전에 차단할 수 있다. 아울러 출처가 불분명한 이메일이나 문자 속 링크를 클릭하지 말고 금융 서비스나 계좌 관련 알림이 올 경우 반드시 공식 홈페이지나 고객센터를 통해 확인하는 것이 피해 예방에 도움이 된다. 염 교수는 ""개인정보 유출 사고가 발생하면 피해자가 직접 대응해야 하는 경우가 많지만, 기업이 단순한 유출 통지만 할 것이 아니라 2차 피해를 막기 위한 조치를 함께 발표해야 한다""며 ""즉시 모든 계정의 비밀번호를 변경하고, 공인인증서나 금융 서비스 관련 알림이 오면 세심하게 확인해야 한다. 웹사이트들 또한 기존 아이디와 비밀번호 방식에 의존하지 말고 장기적으로는 이중 인증(2FA) 또는 패스워드 없는 인증 적용을 고려해야 한다""고 강조했다."
GS 해킹,지디넷코리아,2025-03-18 16:00:15,"국정원 IT용역업체 보안 허점 경고···휴네시온 ""우리 제품 쓰면 안전""",https://n.news.naver.com/mnews/article/092/0002367097?sid=105,"자사 원격 유지보수 솔루션 ‘i-oneJTac' 산하기관 및 지자체에 잇달아 공급 정보보안 소프트웨어 전문기업 휴네시온(대표 정동섭 290270)은 자사의 원격 유지보수 솔루션 ‘i-oneJTac’을 산하기관 및 지자체에 잇따라 공급했다고 18일 밝혔다. IT용역업체의 원격유지보수 보안관리 강화 조치에 따라 수요가 늘었다고 회사는 설명했다. 최근 국정원 발표에 따르면, 북한은 SW공급망 공격과 관련해 IT용역업체, IT솔루션의 보안 허점을 집중적으로 공략해 국가기관 및 기업의 기밀자료를 절취하려는 시도를 지속적으로 하고 있다. 지난해 10월에는 지자체 전산망 유지보수를 담당하는 용역업체 직원의 이메일 계정을 해킹해, 이를 이용한 지자체 전산망 원격 관리 서버에 무단 접속을 시도한 사례가 발생하기도 했다. 고객사 전산망 유지보수를 담당하는 용역업체의 보안이 취약하면, 해당 업체가 접근할 수 있는 국가기관이나 기업은 보안체계가 잘 갖춰져 있더라도 동일한 보안 위협에 노출될 수 밖에 없다. 이에 따라 IT용역업체에서 원격 접근 시 단말 보안 검사와 사용자 인증 절차를 강화해 보안성을 높이고, 원격 유지보수 과정에서 안전한 온라인 접속을 보장할 수 있는 기술 대책이 필요하다. 휴네시온의 'i-oneJTac'은 IT용역업체의 유지보수 전용 단말과 발주기관의 유지보수 지정 단말 간 안전한 접속을 지원하는 원격 유지보수 솔루션(온라인 용역통제 시스템)이다. 긴급 장애처리 등 원격 지원이 필요할 때 용역업체와 발주기관 간 안전한 접속 중계시스템 역할을 수행한다. 또 '국가·공공기관 용역업체 보안관리 가이드라인' 및 '국가 정보보안 기본지침'을 만족하는 강력한 보안관리 기능을 갖춰, 정보 유출을 방지하고 안전한 온라인 유지보수 환경을 제공한다. GS인증 1등급을 획득하고 국정원의 보안성 검토를 통과한 검증된 솔루션이다. 지자체의 클라우드 전환 사업이 확대되면서, IT용역업체들이 무분별하게 클라우드에 접속하는 것을 막고 유지보수 지정 단말을 통해서만 접속하도록 보안이 강화되고 있다. 'i-oneJTac'은 유지보수 지정 단말을 활용한 보안 접속을 지원해 보다 안전한 운영이 가능하다. 주요 기능은 △사용자 등록·승인 △지정단말(IP·MAC) 외 접근 제한 △이중인증 △ 단말보안점검8종(운영체제 버전 및 최신 업데이트 여부 검사, 백신 설치 및 최신 업데이트 여부 검사, 로그인 패스워드 설정 검사, 화면보호기 설정 검사 등) △네트워크 연결 차단 △네트워크 통신 암호화 △화면캡쳐 차단 △원격접속 승인·상세 이력 관리 △단말간 파일 송수신 차단 △내부망 접근통제 △워터마크 적용 등이 있다. 특히, i-oneJTac은 △해상도 조절과 △멀티모니터 기능을 지원해 실제 업무 환경과 유사한 환경을 제공해 사용자가 원격 유지보수 작업을 보다 직관적이고 편리하게 수행할 수 있도록 돕는다. 또한, 원격 접속 과정에서 끊김이나 지연 없는 작업 환경을 제공한 점이 다수의 고객사에서 솔루션 도입의 주요 요인으로 작용했다. 등록된 사용자 ID에 대해 추가적인 사용 승인(결재) 기능을 제공해 보다 강력한 온라인 용역통제가 가능하다. 시스템에 이미 등록된 용역업체라도 원격 유지보수 작업을 위해서는 사전에 작업 날짜, 수행 시간, 접근 시스템 등에 대한 관리자의 승인을 받아야 원격 접근이 가능하다. 또한, 녹화 기능을 통해 용역업체가 어떤 작업을 수행했는지 확인할 수 있으며, 상세한 로그 기록과 녹화 영상을 근거 자료로 활용할 수 있다. 휴네시온은 안전한 원격지 개발 및 원격 유지보수 보안관리를 위해 원격 유지보수 솔루션 뿐 아니라, 망연계 솔루션과 시스템 접근제어 솔루션까지 통합 구성 제안이 가능하다. 회사는 ""휴네시온의 주력 제품인 망연계 솔루션은 국내 망연계 시장에서 점유율 50% 이상을 차지하며 10년 연속 1위를 차지하고 있다""고 밝혔다. 한편 휴네시온은 19일부터 21일까지 일산 킨텍스에서 열리는 세계보안엑스포 및 전자정부 정보보호 솔루션(SECON & eGISEC 2025)에서 자사의 주요 솔루션을 선보인다. 원격 유지보수 솔루션 i-oneJTac의 보안 기능과 활용 사례를 현장에서 직접 확인할 수 있다."
GS 해킹,전자신문,2025-01-06 14:37:15,GS리테일 사이트 해킹 피해…고객 9만명 개인정보 유출,https://n.news.naver.com/mnews/article/030/0003273445?sid=101,"GS리테일 CI GS리테일은 웹사이트 해킹 공격으로 고객 9만여 명의 개인정보가 유출된 것으로 파악됐다고 6일 밝혔다. 해킹 공격은 지난해 12월 27일부터 지난 4일까지 이뤄진 것으로 파악된다. 유출된 것으로 추정되는 개인 정보는 이름·성별·생년월일·연락처·주소·아이디·이메일 등 7개 항목이다. GS리테일은 해당 사실을 인지한 후 해킹을 시도하는 인터넷프로토콜(IP)과 공격 패턴을 차단했다. 또 고객 계정에 로그인할 수 없도록 잠금 처리했다. 개인 정보가 표시된 페이지를 확인할 수 없도록 임시 폐쇄 조치 했다. GS리테일에 따르면 이번 해킹에 사용된 방식은 '크리덴셜 스터핑'이다. 여러 경로를 통해 수집한 계정과 비밀번호 등 정보를 특정 사이트에 방문해 무작위로 대입한다. 로그인 후 개인 정보를 훔치는 수법이다. 현재 GS리테일은 GS25, GS샵, GS더프레시 등 각 사업 부문에서 피해 접수를 동시에 받고 있다. GS리테일 관계자는 “당사는 앞으로 시스템 보안을 더욱 강화하고, 고객님의 개인 정보를 철저히 보호하기 위해 최선을 다하겠다”며 “이번 건으로 불편과 염려를 끼쳐드린 점 다시 한번 깊이 사과드린다”고 말했다."
GS 해킹,한국경제,2025-01-06 18:04:17,"GS리테일 해킹 당해, 9만명 개인정보 유출",https://n.news.naver.com/mnews/article/015/0005078581?sid=101,"GS리테일은 지난달 27일부터 이달 4일 발생한 웹사이트 해킹 공격으로 고객 9만여 명의 개인정보가 유출된 것으로 파악됐다고 6일 밝혔다. GS25(편의점), GS샵(홈쇼핑), GS더프레시(슈퍼마켓) 등을 운영하는 GS리테일의 전체 회원은 2000만 명가량이다. 유출된 것으로 추정되는 개인정보는 이름, 성별, 생년월일, 연락처, 주소, 아이디, 이메일 등 7개 항목이다. GS리테일은 해킹 사실을 파악한 뒤 해킹을 시도한 인터넷 주소(IP)를 차단하고 고객 계정에 로그인할 수 없도록 잠금 처리했다고 밝혔다. 개인정보가 표시된 페이지를 확인할 수 없도록 임시 폐쇄 조치도 내렸다. 지금까지 보고된 금전적인 피해는 없다는 게 GS리테일 측 설명이다. GS리테일에 따르면 이번 해킹은 ‘크리덴셜 스터핑’ 방식으로 이뤄졌다. 여러 경로를 통해 수집한 계정과 비밀번호 등 정보를 특정 사이트에 무작위로 대입해 로그인한 후 개인정보를 훔치는 방식이다. GS리테일은 2차 피해를 막기 위해 즉시 비밀번호를 바꾸고 개인정보를 악용한 것으로 의심되는 전화와 이메일을 받으면 신고해달라고 당부했다. GS리테일 관계자는 “시스템 보안을 더욱 강화하겠다”고 말했다."
GS 해킹,시사저널,2025-01-06 14:50:11,GS리테일 해킹 공격으로 개인정보 유출,https://n.news.naver.com/mnews/article/586/0000094832?sid=101,"이름·성별·생년월일·연락처·주소·아이디·이메일 등 유출 추정 GS리테일은 웹사이트 해킹 공격으로 고객 개인정보가 일부 유출됐다고 6일 밝혔다. 사진은 서울 영등포구에 위치한 GS그룹 사옥 ⓒ연합뉴스 GS리테일 웹사이트가 해킹돼 고객 개인정보가 유출되는 사건이 벌어졌다. 6일 GS리테일에 따르면, 지난해 12월27일부터 올해 1월4일 사이 이뤄진 웹사이트 해킹 공격으로 고객 개인정보 일부가 유출됐다. 유출된 것으로 추정되는 개인정보는 이름·성별·생년월일·연락처·주소·아이디·이메일 등 7개 항목이다. 이번 해킹에 동원된 수법은 여러 경로를 통해 수집한 계정과 비밀번호 등의 정보를 무작위로 대입해 로그인한 후 개인정보를 탈취하는 '크리덴셜 스터핑(credential stuffing)'으로 알려졌다. GS리테일은 해킹 사실 인지 직후 해킹을 시도하는 IP를 차단하고 고객 계정에 로그인할 수 없도록 잠금 처리했다. 또 개인정보가 표시된 페이지를 확인할 수 없도록 임시로 폐쇄하기도 했다. GS리테일 관계자는 ""2차 피해를 막기 위해 즉시 비밀번호를 바꾸고 개인정보를 악용한 것으로 의심되는 전화나 이메일을 받을 경우 신고해 달라""고 당부했다. 한편, 피해 접수는 GS25(☎080-999-5425), GS샵(☎080-414-4545), GS더프레시(☎080-345-7700) 등 각 사업 부문에서 받고 있다."
GS 해킹,SBS Biz,2025-01-06 14:23:09,GS리테일 고객 9만명 주소·전화번호 해킹,https://n.news.naver.com/mnews/article/374/0000419159?sid=101,"GS리테일 웹사이트 해킹 공격으로 고객 개인정보 일부가 유출됐습니다. 오늘(6일) 업계에 따르면 지난달 27일부터 이달 4일 사이 GS리테일 웹사이트 해킹 공격으로 고객 9만여 명의 개인정보가 유출됐습니다. 유출된 것으로 추정되는 개인 정보는 이름, 성별, 생년월일, 연락처, 주소, 아이디, 이메일 등 7개 항목입니다. GS리테일은 이러한 사실을 인지한 뒤 해킹 시도 IP를 차단하고 고객 계정에 로그인할 수 없도록 잠금 처리했다고 설명했습니다. 또 개인 정보가 표시된 페이지를 확인할 수 없도록 임시로 폐쇄했다고 전했습니다. GS리테일에 따르면 해킹 수법은 여러 경로를 통해 수집한 계정과 비밀번호 등의 정보를 무작위로 대입해 로그인한 후 개인 정보를 훔치는 '크리덴셜 스터핑'입니다. GS리테일은 2차 피해를 막기 위해 즉시 비밀번호를 바꾸고 개인정보를 악용한 것으로 의심되는 전화나 이메일을 받을 경우 신고해달라고 당부했습니다. 피해 접수는 GS25(☎080-999-5425), GS샵(☎080-414-4545), GS더프레시(☎080-345-7700) 등 각 사업 부문에서 동시에 받고 있습니다. 당신의 제보가 뉴스로 만들어집니다. SBS Biz는 여러분의 제보를 기다리고 있습니다. 홈페이지 = https://url.kr/9pghjn"
GS 해킹,일간스포츠,2025-01-06 13:53:49,GS리테일 웹사이트 해킹 공격…GS25 등서 개인정보 유출,https://n.news.naver.com/mnews/article/241/0003405711?sid=101,"GS리테일 제공 GS리테일이 웹사이트 해킹 공격으로 고객 개인정보 일부가 유출됐다고 6일 밝혔다. GS리테일은 지난달 27일부터 이달 4일 사이 이뤄진 웹사이트 해킹 공격으로 고객 개인정보 일부가 유출된 것으로 알려졌다. 유출로 추정되는 개인 정보는 이름, 성별, 생년월일, 연락처, 주소, 아이디, 이메일로 7개 항목이다. GS리테일은 해킹 사실을 인지한 후 해킹을 시도하는 IP를 차단하고, 고객 계정에 로그인할 수 없도록 잠금 처리했다고 밝혔다. 개인정보가 표시된 페이지를 확인할 수 없도록 임시 폐쇄했다. 이번에 확인된 해킹 수법은 여러 경로를 통해 수집한 계정과 비밀번호 등의 정보를 무작위로 대입해 로그인한 후 개인 정보를 훔치는 ‘크리덴셜 스터핑(credential stuffing)’이다. GS리테일은 2차 피해를 막기 위해 즉시 비밀번호를 바꾸고 개인정보를 악용한 것으로 의심되는 전화나 이메일을 받으면 신고를 당부했다. 피해 접수는 GS25(080-999-5425), GS샵(080-414-4545), GS더프레시(080-345-7700) 등 각 사업 부문에서 동시에 받고 있다. 이현아 기자 lalalast@edaily.co.kr"
GS 해킹,KBS,2025-01-06 14:37:15,"GS리테일, 해킹으로 고객 9만 명 개인정보 유출",https://n.news.naver.com/mnews/article/056/0011869554?sid=101,"GS리테일의 웹사이트가 해킹을 당해 고객 9만여 명의 개인정보가 유출됐습니다. 현재 해킹 IP는 차단됐고, 피해 고객들에게 해킹 사실이 고지됐습니다. 해킹이 이뤄진 기간은 지난달 27일부터 이달 4일까지로, 유출된 정보는 이름·성별·생년월일·연락처·주소·아이디·이메일 등 7개 항목으로 추정됩니다. GS리테일은 해킹 사실을 확인한 후 해당 IP를 차단하고, 고객 계정에 로그인할 수 없도록 잠금 처리했다고 밝혔습니다. 또 개인 정보가 표시된 페이지를 확인할 수 없도록 임시로 폐쇄한 상태입니다. GS리테일은 해킹 피해를 당한 고객 9만여 명에게 문자로 이 같은 사실을 알리고, 2차 피해를 막기 위해 즉시 비밀번호를 바꿀 것을 당부했습니다. 그리고 개인정보를 악용한 것으로 의심되는 전화나 이메일을 받으면 신고해달라고 전했습니다. 피해 접수는 GS25(080-999-5425), GS샵(080-414-4545), GS더프레시(080-345-7700) 등 각 사업 부문에서 동시에 받고 있습니다. ■ 제보하기 ▷ 전화 : 02-781-1234, 4444 ▷ 이메일 : kbs1234@kbs.co.kr ▷ 카카오톡 : 'KBS제보' 검색, 채널 추가 ▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!"
GS 해킹,연합뉴스TV,2025-01-06 14:47:11,GS리테일 웹사이트 해킹 공격…연락처·주소 등 개인정보 유출,https://n.news.naver.com/mnews/article/422/0000703205?sid=101,"GS리테일이 지난달 27일부터 이번달 4일 사이 웹사이트 해킹 공격을 받아 고객 개인정보 일부가 유출됐다고 밝혔습니다. 유출된 것으로 추정되는 개인 정보는 이름, 성별, 생년월일, 연락처, 주소, 아이디, 이메일 등 7개 항목입니다. GS리테일은 해킹을 시도하는 IP를 차단하고 고객 계정에 로그인할 수 없도록 잠금 처리했다고 밝혔습니다. 또 개인 정보가 표시된 페이지를 확인할 수 없도록 임시로 폐쇄했습니다. 이번에 확인된 해킹 수법은 여러 경로를 통해 수집한 계정과 비밀번호 등의 정보를 무작위로 대입해 로그인한 후 개인 정보를 훔치는 '크리덴셜 스터핑'이라고 GS리테일은 설명했습니다. GS리테일은 2차 피해를 막기 위해 즉시 비밀번호를 바꾸고 개인정보를 악용한 것으로 의심되는 전화나 이메일을 받을 경우 신고해달라고 당부했습니다. GS25 편의점 외경 출처: GS리테일 GS샵 로고 출처: GS리테일 피해 접수는 GS25(080-999-5425), GS샵(080-414-4545), GS더프레시(080-345-7700) 등 각 사업 부문에서 동시에 받고 있습니다. #GS리테일 #해킹 #개인정보 연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23"
GS 해킹,서울신문,2025-01-07 05:03:10,해킹에 뚫린 GS리테일… 9만명 개인정보 유출,https://n.news.naver.com/mnews/article/081/0003509071?sid=102,"GS리테일은 지난해 12월 27일부터 지난 4일까지 자사 홈페이지 해킹 공격으로 인해 고객 9만여명의 개인정보가 유출된 것으로 파악했다고 6일 밝혔다. 유출이 추정되는 정보는 이름, 성별, 생년월일, 연락처, 주소, 아이디, 이메일 등 7개 항목이다. GS리테일은 해킹 수법으로 여러 경로를 통해 수집한 ID와 비밀번호를 무작위로 대입해 로그인한 후 개인 정보를 훔치는 ‘크리덴셜 스터핑’이 사용됐다고 밝혔다. 회사 측은 정보 유출을 인지한 후 해킹을 시도하는 IP(인터넷 규약)를 차단하고 고객 계정에 로그인할 수 없도록 잠금 처리했다. 개인정보가 보이는 페이지는 확인할 수 없도록 임시 폐쇄 조치했다. GS리테일은 개인정보보호위원회와 한국인터넷진흥원(KISA)에 신고했으며 추가적으로 손해가 발생했는지 파악 중이다. GS리테일은 피해 고객에게 2차 피해를 막기 위해 즉시 비밀번호를 바꿔 달라고 알렸다. GS리테일 측은 ﻿“앞으로 시스템 보안을 더욱 강화하고 개인 정보를 철저히 보호하기 위해 최선의 노력을 다하겠다”고 밝혔다."
GS 해킹,SBS Biz,2025-01-07 06:29:08,"GS리테일, 해킹 공격에 고객 9만명 주소·전화번호 유출",https://n.news.naver.com/mnews/article/374/0000419259?sid=101,"GS리테일 고객 9만여 명의 개인정보가 유출됐습니다. GS리테일은 지난달 27일부터 지난 4일까지 벌어진 웹사이트 해킹 공격으로, 고객의 이름과 연락처, 주소 등 9만 명의 개인정보 일부가 유출됐다고 어제(6일) 밝혔습니다. GS리테일은 해킹 시도 IP를 차단하고 로그인할 수 없도록 잠금 처리한 가운데, 개인정보 페이지도 임시 폐쇄 조치했습니다. 당신의 제보가 뉴스로 만들어집니다. SBS Biz는 여러분의 제보를 기다리고 있습니다. 홈페이지 = https://url.kr/9pghjn"
GS 해킹,YTN,2025-01-06 22:43:16,"GS리테일, 해킹 공격에 9만 명 고객 개인정보 유출",https://n.news.naver.com/mnews/article/052/0002137140?sid=101,"GS리테일의 웹사이트가 지난달 27일부터 이달 4일 사이에 해킹 공격을 받아 고객의 개인 정보가 유출된 것으로 확인됐습니다. GS리테일은 이번 해킹 공격으로 고객 약 9만 명의 개인정보 일부가 유출됐다고 밝혔습니다. 현재까지 유출된 것으로 추정되는 개인 정보는 기본 인적 사항과 연락처, 주소, 이메일과 아이디 등 7개 항목입니다. GS리테일 측은 해킹을 시도하는 IP를 차단하고 개인 정보를 확인할 수 없도록 해당 페이지를 임시 폐쇄했습니다. 또 개인정보를 악용한 것으로 의심되는 전화 등을 받은 경우에 GS리테일 측에 신고해 달라고 당부했습니다. ※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr"
GS 해킹,매일경제,2025-01-06 17:56:17,GS리테일 해킹…9만명 정보 털렸다,https://n.news.naver.com/mnews/article/009/0005424653?sid=103,"GS리테일이 지난달 27일부터 이달 4일까지 이뤄진 웹사이트 해킹 공격으로 고객 9만여 명 개인정보가 유출됐다고 6일 밝혔다. 유출된 것으로 추정되는 개인정보는 이름, 성별, 생년월일, 연락처, 주소, 아이디, 이메일 등 7개 항목이다. GS리테일은 지난 3일 공격 사실을 인지한 후 해킹을 시도하는 IP를 차단하고, 고객 계정에 로그인할 수 없도록 잠금처리했다고 밝혔다. 또 개인정보가 표시된 페이지를 확인할 수 없도록 임시로 폐쇄했다. 이번에 확인된 해킹 수법은 여러 경로로 수집한 계정과 비밀정보 등을 무작위로 대입해 로그인한 후 개인정보를 훔치는 '크리덴셜 스터핑(Credential Stuffing)'이라고 GS리테일은 설명했다. 아이디와 비밀정보 등은 다크웹에서 대량으로 거래되는 것으로 알려졌다. 이를 통해 해커가 웹사이트에서 로그인이 되는 계정을 알아내 개인정보를 빼돌리는 방식이다. GS리테일은 2차 피해를 막기 위해 즉시 비밀번호를 바꾸고, 개인정보를 악용한 것으로 의심되는 전화나 이메일을 받을 경우 신고해달라고 당부했다. GS리테일은 개인정보보호위원회와 한국인터넷진흥원(KISA)에 신고했다. [박홍주 기자]"
GS 해킹,TV조선,2025-01-06 20:46:44,"GS리테일 ""해킹 공격으로 고객 9만명 정보 유출""",https://n.news.naver.com/mnews/article/448/0000500378?sid=101,"GS리테일은 지난달 27일부터 지난 4일까지 이뤄진 웹사이트 해킹 공격으로 고객 개인정보 일부가 유출됐다고 오늘(6일) 밝혔다. GS25(편의점), GS숍(홈쇼핑), GS더프레시(슈퍼마켓) 등을 운영하는 GS리테일의 전체 회원은 2000만 명가량인데, 현재 고객 9만여명의 개인정보가 유출된 것으로 파악됐다. 유출된 것으로 추정되는 개인 정보는 이름, 성별, 생년월일, 연락처, 주소, 아이디, 이메일 등 7개 항목이다. GS리테일은 해킹 공격을 인지한 후 해킹을 시도하는 IP를 차단하고 고객 계정에 로그인할 수 없도록 잠금 처리했다고 밝혔다. 또 개인 정보가 표시된 페이지를 확인할 수 없도록 임시로 폐쇄했다고 밝혔다. GS리테일은 2차 피해를 막기 위해 즉시 비밀번호를 바꾸고 개인정보를 악용한 것으로 의심되는 전화와 이메일을 받으면 신고해달라고 당부했다."
