키워드,언론사,게시일,뉴스제목,url,content
KT 기지국 정보유출,SBS Biz,2025-10-17 12:37:07,KT 첫 개인정보 유출 정황은 1년 전…지역도 강원도까지 확장,https://n.news.naver.com/mnews/article/374/0000469028?sid=101,"[서창석 KT 네트워크 부문 부사장이 17일 서울 종로구 KT광화문빌딩 웨스트에서 소액결제 및 개인정보 유출 피해 관련 전수 조사 결과를 발표하기 앞서 피해 고객들에게 사과하고 있다. (사진=연합뉴스)] KT가 정식 관리하지 않는 불법 기지국에 접속돼 개인정보 유출이 의심되는 이용자 피해가 지난해 10월부터 있었던 것으로 파악됐습니다. KT 통신망에 접속한 불법 기지국 ID 개수와 해당 ID에 접속한 이력이 있는 이용자 수와 무단 소액결제 피해 규모도 증가했습니다. KT는 오늘(17일) 오전 서울 종로구 광화문 사옥에서 무단 소액결제 및 해킹 사태에 관한 기자회견을 열어 이같이 밝혔습니다. KT는 자사 통신망에 접속한 불법 기지국 ID가 기존에 알려진 4개에서 20개로 늘었고 해당 ID에 접속한 이력이 있는 이용자 수가 2천200여명 추가 파악돼 2만2천200여 명이라고 집계했습니다. 해당 불법 ID에 이용자 휴대전화가 접속한 사례는 지난해 10월 8일부터 시작됐고 총접속 일수는 305일에 달했습니다. 접속 범위도 서울, 경기 등 기존의 무단 소액결제가 일어난 지역을 넘어 강원도까지 확장됐습니다. 불법 기지국 ID의 최초 접속 시점이 아닌 최초 발견 시점에 대해 KT는 검증을 진행 중이라고 밝혔습니다. 구재형 KT 네트워크기술본부장은 무단 소액결제 범행 일당으로부터 압수한 불법 기지국 장비 외에 추가 장비가 있을 가능성에 대해 ""수사 진행 중이라 확인되면 밝힐 수 있으나, 있을 수는 있다""고 말했습니다. KT는 지난해 8월 1일부터 지난달 10일까지 이뤄진 모든 통신 과금 대행 결제내용 약 1억5천만 건을 분석했습니다. 소액결제 8천4백만 건과 앱 마켓에서 콘텐츠 구매 시 통신 요금에 합산해 결제하는 DCB(Direct Carrier Billing) 방식 6천300만 건을 합친 것입니다. KT는 기존에 자동응답방식(ARS)으로 이뤄진 결제만 조사 대상으로 삼았다가 소극적인 대응이라는 지적을 받자 문자메시지(SMS), 통신사 패스(PASS) 인증을 통한 결제까지 범위를 확대했습니다. 그 결과 ARS 인증뿐 아니라 SMS 인증을 통해서도 무단 소액결제 63건이 이뤄진 사실이 새로 발견됐습니다. KT는 SMS 인증 문자 암호화가 이뤄졌는지에 대해 ""민관 합동 조사단 결과가 나오면 밝힐 수 있다""고 했습니다. KT는 기존에 자동응답방식(ARS)으로 이뤄진 결제만 조사 대상으로 삼았다가 소극적인 대응이라는 지적을 받자 문자메시지(SMS), 통신사 패스(PASS) 인증을 통한 결제까지 범위를 확대했습니다. 그 결과 ARS 인증뿐 아니라 SMS 인증을 통해서도 무단 소액결제 63건이 이뤄진 사실이 새로 발견됐습니다. KT는 SMS 인증 문자 암호화가 이뤄졌는지에 대해 ""민관 합동 조사단 결과가 나오면 밝힐 수 있다""고 했습니다. 김영걸 KT 서비스프로덕트본부장은 ""위약금 면제는 조사단 결과 등을 고려해 검토하며 전 매장에서 고객이 안전안심 관련 서비스와 피싱 보험 가입을 지원한다""고 말했습니다. 당신의 제보가 뉴스로 만들어집니다. SBS Biz는 여러분의 제보를 기다리고 있습니다. 홈페이지 = https://url.kr/9pghjn"
KT 기지국 정보유출,채널A,2025-10-17 14:43:07,KT “지난해 10월부터 개인정보 유출 정황…SMS 결제 피해도 추가 확인”,https://n.news.naver.com/mnews/article/449/0000323628?sid=102,"사진설명 : 서울 종로구 KT 광화문빌딩 웨스트 사옥에서 열린 소액결제 피해 관련 기자 브리핑에 앞서 고개 숙여 사과하는 서창석 KT 네트워크 부문 부사장.  (사진출처 : 뉴시스) KT 무단 소액결제 사태의 원인이 된 불법 초소형 기지국의 무단 접속이 지난해 10월부터 시작된 것으로 드러났습니다. KT는 오늘(17일) 서울 종로구 KT광화문빌딩 웨스트사옥에서 브리핑을 열고 이같은 내용을 담은 전수 조사 결과를 발표했습니다. 불법 기지국 ID는 기존 4개에서 16개가 추가 발견돼 총 20개로 늘어났고, 해당 ID에 접속한 이력이 있는 고객 수도 추가로 2197명 파악돼 총 2만 2227명으로 집계됐습니다. 무단 소액결제 피해 고객은 기존 362명에서 6명이 추가된 368명으로 확인됐고, 해당 고객 6명의 소액결제 피해액은 총 319만원으로 드러났습니다. 불법 기지국이 KT 가입자의 휴대전화와 접속하기 시작한 시점은 지난해 10월 8일로, 총 접속 기간은 305일로 파악됐습니다. 접속 지역도 기존 서울·경기 외에 강원까지 확산된 것으로 나타났습니다. KT는 이번 조사에서 지난해 8월부터 지난달 10일까지의 통신과금대행 결제내역 1억 5천만 건을 전수조사하고, 전체 휴대폰과 기지국 간 4조 300억 건의 접속 기록을 분석했습니다. 이를 통해 불법 기지국을 탐지한 뒤 ID 접속 이력과 전체 결제 데이터를 교차 검증하는 방식으로 분석을 진행했습니다. 조사 대상에는 소액결제 8400만 건과 DCB 결제 6300만 건이 모두 포함됐습니다. 또 기존엔 ARS 인증 결제 위주로 분석했으나 이번엔 조사범위를 SMS(문자메시지), PASS 인증 결제로 넓혔습니다. 그 결과 SMS 인증을 통해 이뤄진 무단 소액결제 63건이 추가됐습니다. 다만 PASS 인증 및 앱마켓 결제에선 비정상적 소액결제가 이뤄지지 않은 것으로 확인됐습니다. KT는 이번 조사 결과를 개인정보보호위원회 등 관계 기관에 보완해 신고했고 추가로 피해가 확인된 고객에 대한 보호 조치도 이행 중이라고 밝혔습니다. 또 대규모 전수 조사에 시간이 소요된 점에 대해 다시 한 번 사과하고 정부 조사 및 경찰 수사에 성실히 협조하는 한편 재발 방지를 위한 기술·제도적 보완책을 마련하겠다고도 덧붙였습니다. 최근 불거진 해킹 의심 서버 폐기 등 증거은닉 의혹에 대해서는 의도적 폐기가 전혀 없었다며 ""관련 수사에 성실히 임하겠다""는 입장을 내놓았습니다. 다만 위약금 면제 여부와 관련해서는 ""민관합동조사단 결과와 고객 피해 상황을 종합적으로 고려해 검토할 계획""이라고 밝혔습니다."
KT 기지국 정보유출,데일리안,2025-10-16 14:01:08,"KT 소액결제 사건, 피해자 더 늘듯…기지국 ID 추가 포착",https://n.news.naver.com/mnews/article/119/0003013255?sid=105,"한 시민이 서울의 한 KT 판매점 앞을 지나고 있다.ⓒ연합뉴스 [데일리안 = 조인영 기자] KT 무단 소액결제 사태에 따른 피해자 규모가 확대할 것으로 보인다. 16일 업계에 따르면 KT 소액 결제 피해 관련 민관 합동 조사단은 정보 유출에 쓰인 것으로 보이는 기지국 아이디(셀 아이디) 20여개를 추가로 발견했다. 기존에 발견된 4개 기지국 외에 개인 정보를 유출하는 데 사용된 것으로 추정되는 불법 기지국 아이디가 대거 발견되면서 무단 소액결제 피해자도 늘었을 가능성이 제기된다. 현재 KT는 무단 소액결제 사건 피해자를 362명으로, 경찰은 220명으로 집계하고 있다. KT는 ""현재 조사 분석 중이며 결과가 확인되는 시점에서 공식 발표할 계획""이라고 밝혔다."
KT 기지국 정보유출,머니S,2025-10-21 15:38:30,"김영섭 KT 대표 ""위약금 면제 여부, 조사 결과 보고 결정할 것""",https://n.news.naver.com/mnews/article/417/0001107964?sid=105,"21일 과방위 국감 김영섭 KT 대표가 고객 개인정보 유출과 관련해 ""전체 고객 대상 위약금 면제 여부는 조사 결과에서 확인되는 피해 내용을 보고 결정하겠다""고 밝혔다. 김 대표는 21일 국회 과학기술정보방송통신위원회 국정감사에서 황정아 의원(더불어민주당·대전 유성을)의 질의에 이같이 답했다. 황 의원은 ""고객 피해가 명백한 만큼 위약금 전면 면제를 검토해야 한다""고 지적했다. 금전적 배상 계획과 관련한 질의를 받자 김 대표는 ""개인정보가 유출된 고객들에 대해서는 이미 금전적 피해를 100% 보상하고 있는 것으로 안다""며 ""유심(USIM) 교체나 단말기 교체 지원, 보험 가입 등 추가적인 보상 방안도 적극 검토하고 있다""고 설명했다. 이날 황 의원은 KT가 무단 소액결제에 이용된 불법 팸토셀(초소형 기지국)이 KT 네트워크에 최초로 접속한 시점이 당초 알려진 올해 8월이 아니라 지난해 10월이었다는 점을 지적했다. 또 불법 팸토셀이 초기 2기에서 현재 20기까지 늘어났고,피해자 수와 피해 규모에 대한 KT의 해명이 수차례 번복됐다고 비판했다. 황 의원은""이런 상황에서 책임 있는 자세를 보이지 않는다면 대표로서 사퇴해야 한다""고 촉구했다. KT는 지난달 18일 네트워크 침해 흔적 4건과 침해 의심 정황 2건을 확인하고 한국인터넷진흥원(KISA)에 침해사고를 신고했다. 이후 전수조사 결과를 통해 불법 팸토셀이 총 20대에 이른다는 사실을 공개했다. 소액결제 피해자는 368명, 피해 금액은 약 2억4300만 원으로 집계됐다."
KT 기지국 정보유출,뉴스1,2025-10-21 11:31:59,"KT 복제폰 우려에 류제명 차관 ""모든 가능성 열어놓고 보고 있어""",https://n.news.naver.com/mnews/article/421/0008551715?sid=105,"[국감현장]""유심 복제 위한 인증키값은 유출 안 된 것으로 판단"" 김영섭 KT 대표이사가 24일 서울 여의도 국회 과학기술정보방송통신위원회에서 열린 대규모 해킹사고(통신·금융) 관련 청문회에서 의원 질의에 답변하고 있다. 왼쪽부터 윤종하 MBK파트너스 부회장, 조좌진 롯데카드 대표이사, 김 대표이사, 류제명 과학기술정보통신부 2차관. 2025.9.24/뉴스1 ⓒ News1 신웅수 기자 (서울=뉴스1) 이기범 김민수 기자 = 정부가 KT(030200) 소액결제 사태와 관련해 제기되는 복제폰 우려에 모든 가능성을 열어 놓고 들여다보고 있다고 밝혔다. 류제명 과학기술정보통신부 제2차관은 21일 오전 국회 과학기술정보방송통신위원회 국정감사에서 이같이 말했다. 류 차관은 최수진 국민의힘 의원이 '복제폰 가능성을 검토해봤냐'는 질의에 ""유심을 복제하기 위한 인증키값은 나가지 않은 걸로 판단했다""면서도 ""어떤 가능성도 있을 수 있다는 전제하에 들여다보고 있다""고 말했다. 또 소액결제 피해가 추가로 발생할 가능성을 놓고는 ""KT가 지난 13개월 치 빅데이터 분석을 통해 발표했는데, 현재로서는 새로운 불법 기지국으로 인한 침해 예방은 하고 있다고 보인다""고 답했다. 최근 SK텔레콤, KT에 이어 보안 업체인 SK쉴더스에서 침해 사고가 발생한 것 관련해서도 사과했다. 류 차관은 ""연이은 사이버 보안 사고로 인해 국민들께 불안과 불편을 끼쳐 드린 점 당국자로서 큰 책임감을 느끼고 송구스럽게 생각한다""며 ""부족한 점들을 면밀히 들여다보고 개선점을 찾아 나가겠다""고 말했다."
KT 기지국 정보유출,아이뉴스24,2025-10-21 12:07:07,"[2025국감] 정부 ""KT 해킹, 복제폰 생성 등 모든 가능성 열어두고 조사""",https://n.news.naver.com/mnews/article/031/0000973597?sid=105,"""인증키값은 유출 안 된 것으로 판단"" 정부가 KT 소액결제 해킹 사태와 관련해 복제폰 생성 가능성까지 배제하지 않고 조사 중인 것으로 나타났다. 류제명 과학기술정보통신부 제2차관이 21일 서울 여의도 국회에서 열린 과학기술정보방송통신위원회 정보통신기술(ICT)기관 국정감사에서 질의에 답변하고 있다. [사진=곽영래 기자] 류제명 과학기술정보통신부 2차관은 21일 국회 과학기술정보방송통신위원회 국정감사에서 KT 해킹으로 인한 복제폰 생성 가능성에 대해 ""유심을 복제하기 위한 인증키값은 나가지 않은 걸로 판단했다""며 ""모든 가능성을 열어두고 조사하고 있다""고 밝혔다. 류 차관은 소액결제 피해가 추가로 발생할 가능성을 놓고는 ""KT가 지난 13개월 치 빅데이터 분석을 통해 발표했는데, 현재로서는 새로운 불법 기지국으로 인한 침해 예방은 하고 있다고 보인다""고 답했다. 해킹 사고와 관련해서도 사과했다. 류 차관은 ""연이은 사이버 보안 사고로 인해 국민들께 불안과 불편을 끼쳐 드린 점 당국자로서 큰 책임감을 느끼고 송구스럽게 생각한다""며 ""부족한 점들을 면밀히 들여다보고 개선점을 찾아 나가겠다""고 말했다."
KT 기지국 정보유출,연합뉴스,2025-10-14 23:01:19,"개인정보보호위원장 ""개인정보 유출 가능성 단계부터 통지 검토""(종합2보)",https://n.news.naver.com/mnews/article/001/0015678203?sid=102,"""기업 매각 시 개인정보 해외이전 살펴봐야…유출사고 엄정처분"" 질의에 답하는 송경희 개인정보보호위원장 (서울=연합뉴스) 신현우 기자 = 14일 서울 영등포구 여의도 국회에서 열린 공정거래위원회, 개인정보보호위원회 등에 대한 정무위원회 국정감사에서 송경희 개인정보보호위원장이 의원 질의에 답하고 있다. 2025.10.14 nowwego@yna.co.kr (서울=연합뉴스) 차민지 기자 = 송경희 개인정보보호위원장은 14일 ""개인정보 유출 가능성이 있는 단계부터 피해자에게 통지하고 신고할 수 있는 체제로 개선하는 방안을 검토하겠다""고 밝혔다. 송 위원장은 이날 국회 정무위원회 국정감사에서 국민의힘 윤한홍 의원이 ""KT가 해킹을 인지 후 며칠 있다가 개인정보 유출신고를 했다""고 지적하자 ""유출이 확인된 뒤에야 통지하게 되면 (대응이) 늦는다""며 이같이 말했다. 앞서 KT는 무단 소액결제 사건과 관련해 지난달 8일 한국인터넷진흥원(KISA)과 과학기술정보통신부에 신고하면서 ""개인정보 유출 정황은 없다""고 밝혔다. 그러나 같은 달 11일 불법 초소형 기지국(페미셀)을 통해 이용자 5천561명의 개인정보가 유출됐을 가능성을 확인하고, 뒤늦게 개인정보위에 관련 사실을 신고했다. 송 위원장은 공연 암표 방지를 명분으로 한 과도한 개인정보 수집 관행과 관련해서는 ""과도한 본인 확인 문제가 있는 것으로 보인다""며 ""필요하다면 엔터테인먼트 업계 전반의 본인 확인 및 개인정보 수집 실태 점검을 검토하겠다""고 말했다. 앞서 더불어민주당 유동수 의원은 ""일부 공연장에서 예매자와 관람자가 다르다는 이유로 주민등록번호 뒷자리를 말하게 하거나, 네이버·카카오 인증 화면과 본인 명의 체크카드 제시를 요구하는 등 과도한 정보 요구가 이뤄지고 있다""고 지적했다. 질의에 답하는 송경희 개인정보보호위원장 (서울=연합뉴스) 신현우 기자 = 14일 서울 영등포구 여의도 국회에서 열린 공정거래위원회, 개인정보보호위원회 등에 대한 정무위원회 국정감사에서 송경희 개인정보보호위원장이 의원 질의에 답하고 있다. 송 위원장 왼쪽은 주병기 공정거래위원장. 2025.10.14 nowwego@yna.co.kr 이날 국감에서는 기업 인수·합병(M&A) 과정에서 개인정보가 해외로 이전되는 문제도 거론됐다. 민주당 민병덕 의원은 ""최근 명함앱 '리멤버'가 스웨덴 사모펀드에 팔렸는데, 이에 대한 대응이 없다""며 ""해외로 매각되면 해외 계열사에서 개인정보를 마케팅에 활용할 가능성이 높다"" 우려했다. 이에 대해 송 위원장은 ""개인정보의 경제적 가치가 높아지면서 과거에는 잘 보지 않았던 양도·양수, 합병 시 개인정보 이전 부분을 면밀히 봐야 한다고 생각한다""며 ""사전심사제나 영향평가 등 제도적 도입을 적극적으로 검토하겠다""고 답했다. 송 위원장은 공공기관에서 개인정보 유출이 반복되고 있다는 국민의힘 이양수 의원의 지적에는 ""공공기관의 개인정보보호 역량 강화가 절실하다""며 ""앞으로 공표를 강화하는 등 적극적인 방안을 추가로 마련하겠다""고 말했다. 이어 ""현재 1천450여개 공공기관을 대상으로 개인정보 보호 수준평가를 실시하고 있으며, 지난해부터 그 결과가 경영평가에 반영되도록 제도가 바뀌었다""며 ""경영평가 반영을 통해 개선 효과가 점차 나타날 것으로 기대한다""고 덧붙였다. chacha@yna.co.kr"
KT 기지국 정보유출,SBS,2025-10-18 06:41:38,1년 전부터 뚫렸다…불법 기지국 16개 추가 확인,https://n.news.naver.com/mnews/article/055/0001300721?sid=102,"<앵커> KT가 무단 결제 피해와 관련해 전수 조사를 한 결과, 기존 4개였던 불법 초소형 기지국 ID가 16개나 더 있는 걸로 파악됐습니다. 이미 지난해 10월부터 가입자들이 이 불법기지국에 접속됐는데도, KT는 결제가 발생할 때까지 이 사실을 몰랐던 걸로 드러났습니다. 김관진 기자의 보도입니다. <기자> KT가 지난해 8월부터 올 9월까지 이뤄진 결제 내역 1억 5천만 건과, 휴대전화와 기지국 간 접속 기록 4조 400억 건을 전수 조사한 결과, 불법 초소형 기지국 ID 16개를 추가로 확인했습니다. 기존 4개에서 20개로 증가한 겁니다. 또, 지난해 10월부터 이 불법 기지국에 가입자들이 접속한 것으로 나타났습니다. 이때부터 개인정보 유출 가능성이 있는 겁니다. [서창석/KT 네트워크 부문장 : 저희가 최초 발생 시기가 저희가 (조사 기간이) 3개월일 때는 6월 26일이었는데 올해. 저희가 (전수 조사에서) 24년 10월로 확인됐습니다.] 20개 불법 기지국에 접속 이력이 확인된 이용자, 즉, 개인정보 유출 가능성이 있는 가입자도 2천200여 명이 추가로 확인돼 모두 2만 2천200여 명으로 늘었습니다. 또, 가입자 6명이 319만 원의 무단 소액결제를 당한 것으로 추가 확인돼 피해자는 모두 368명으로 늘었습니다. 피해 지역도 서울과 경기뿐만 아니라 강원도까지 확대됐습니다. KT는 ARS 인증뿐만 아니라 문자메시지, SMS와 통신사 PASS 인증을 통한 결제까지 조사 범위를 확대했는데, SMS 인증을 통한 무단 소액결제도 63건 이뤄졌던 것으로 드러났습니다. 무단 소액결제 최초 발생 시점은 당초 확인한 것과 동일한 지난 8월 5일이고, 안전 조치를 취한 9월 5일 이후 새로운 피해는 드러나지 않았다고 KT는 설명했습니다. KT는 이번 조사 결과를 개인정보보호위원회 등 관계 기관에 보완 신고했습니다. 불법 기지국 접속이 이뤄진 기간과 지역이 확대되면서 추가 피해 가능성도 배제할 수 없게 됐습니다. 최소한 1년 동안 KT 망에 불법 기지국이 침투하고 있던 셈이어서 관리 부실 책임론도 커질 전망입니다. (영상취재 : 김태훈, 영상편집 : 신세은)"
KT 기지국 정보유출,뉴시스,2025-10-14 16:51:26,"김영섭 KT 대표 ""불찰로 국민 불안 초래…혁신해 갈 것""",https://n.news.naver.com/mnews/article/003/0013534142?sid=105,"소액 결제 피해 관련해 14일 개인정보위 국감 일반 증인으로 출석 국회, 신고 지연·피해자 통보 미비 등 질타…김 대표 ""국민께 송구"" [서울=뉴시스] 배훈식 기자 = 김영섭 KT 대표이사가 14일 오후 서울 여의도 국회에서 열린 정무위원회 국정감사에서 증인 선서를 하고 있다. 2025.10.14. dahora83@newsis.com [서울=뉴시스]송혜리 기자 = 김영섭 KT 대표가 14일 열린 개인정보보호위원회 국정감사에 일반 증인으로 출석해 최근 발생한 불법 소액결제 피해 사태와 관련해 다시 한 번 고개를 숙였다. 김재섭 국민의힘 의원은 ""소액결제 및 개인정보 유출 사안은 단순한 기술적 문제가 아니라, KT의 경영상 도의적 책임이 크다""고 지적했다. 김재섭 의원은 ""8월 5일 불법 소형 기지국에서 최초 피해가 발생했지만 경찰이 KT에 피해 사실을 통보한 것은 한 달 뒤인 9월 1일이었다""며 ""그동안 피해가 계속됐는데 KT는 이를 부인했고 언론 보도 이후에야 뒤늦게 소액결제 차단 조치를 시행했다""고 비판했다. 이어 ""피해자들이 피해 사실을 확인하려고 해도 '소액결제 피해는 있었지만 개인정보 유출은 없었다'는 식의 무책임한 답변만 돌아왔고 피해 여부를 확인하는 절차도 복잡했다""며 ""결국 362명의 피해자가 발생했고 피해 금액은 2억4000만원에 달했다""고 질타했다. 김재섭 의원은 ""더 큰 문제는 SK텔레콤의 경우 유심 관련 피해가 발생했을 때 전 국민에 안내 문자를 발송했지만, KT는 피해자 2만명에게만 개별 통지를 했다""며 부실 대응을 지적했다. 이에 대해 김영섭 대표는 ""전체 고객에게 통지할 경우 불필요한 불안을 초래할 수 있어 신중히 판단했다""고 해명했으나, 김 의원은 ""핑계에 불과하며 KT의 무책임한 경영과 대응을 보여주는 것""이라고 재차 비판했다. 김영섭 대표는 ""KT가 사전 예방 조치라든지 이런 걸 못 해서 전 국민 불안하게 하고 고객들도 불안케 하고 해서 정말 죄송하다고 생각한다""며 ""앞으로 혁신해 나가고자 한다""고 말했다."
KT 기지국 정보유출,매경이코노미,2025-10-14 21:01:08,KT 차기 CEO 후보만 10명? 흔들리는 리더십,https://n.news.naver.com/mnews/article/024/0000100548?sid=101,"국내 최대 통신 기업 KT가 또 다리 ‘리더십 리스크’에 직면했다. 진통 끝에 자리 잡은 김영섭 대표 체제가 흔들리면서다. 김 대표는 올해 6월 대선이 끝난 뒤부터 ‘연임 불가론’에 시달렸다. 윤석열정부 시절 선임된 배경 탓에 ‘정권 코드 인사’라는 낙인이 찍힌 탓이다. 가뜩이나 불안한 입지가 ‘해킹 사고’로 인해 더 불안해졌다. 연임 불가론을 넘어 조기 퇴진론까지 나오는 상황이다. KT 내·외부에서는 연일 김 대표를 흔든다. 이미 업계에서는 차기 KT 대표 출마를 준비하는 인원만 10명에 이른다는 소문까지 나돈다. 윤석열 정권 시절 노골적인 인사 개입으로 치명타를 입었던 과거의 악몽이 재현될 것이란 우려가 KT를 감싸고 있다. KT 무단 소액결제 사태는 김영섭 대표의 불안한 거취를 무너뜨리는 결정적인 역할을 했다. 사진은 무단 결제 사태에 대해 대국민 사과를 하는 김영섭 대표. (연합뉴스) 계엄부터 사실상 ‘연임 끝’ 해킹 사태로 조기 퇴진론까지 지난해 12월 계엄 사태 이후, 윤석열 대통령이 탄핵되면서 통신 업계서는 김영섭 대표 연임은 사실상 물 건너갔다는 말이 흘러나왔다. 김 대표가 윤 전 대통령 ‘픽’이란 이유에서다. 김 대표 본인은 부인하지만, 여당과 통신 업계서는 김 대표를 사실상 ‘윤석열 정권 코드 인사’로 내다본다. 우선 김 대표가 윤석열정부에서 대통령실 국정기획수석을 지낸 이관섭 전 수석과 고등학교 동문이다. 또, 김 대표는 KT 대표에 앉은 이후, 정권에 가까운 인사, 특히 검찰과 관련된 인물들을 적극 영입해 왔다. 박근혜정부 국정농단 특검 시절 윤석열 전 대통령, 한동훈 전 장관과 함께 근무한 이용복 변호사를 2023년 11월 법무실장으로 영입했다. 이어 2024년 1월에는 추의정 전 대검 검찰연구관과 허태원 전 서울중앙지검 검사가 각각 감사실장과 컴플라이언스 실장으로 선임했다. 같은 해 2월에는 윤석열정부 초대 검찰총장 후보군에 올랐던 김후곤 변호사가 컴플라이언스위원회 수장으로 합류했고, 3월에는 윤석열 전 대통령과 충암고 동문인 윤정식 씨가 KT텔레캅 사외이사로 선임됐다. 윤심(尹心) 인사는 윤석열 정권 때만 해도 ‘좋은 선택’이었다. 정권 압박에서 다소 자유로워진 KT는 김 대표 체제하에 실적과 주가 모두 상승하며 좋은 흐름을 이어갔다. 그러나 대통령 탄핵 이후 상황이 달라졌다. 사실상 민주당 집권이 유력한 상황, 윤 대통령 시절 임명된 소유분산기업(KT, 포스코, KT&G, KAI)의 수장이 모두 바뀔 것이란 소문이 나돌았다. 그나마 장인화 포스코 회장과 방경만 KT&G 사장은 내부 출신이란 점에서 비교적 상황이 나았다. 외부 출신 김영섭 대표와 강구영 KAI 사장의 입지는 풍전등화와 같았다. 같은 처지인 강구영 전 KAI 사장이 올해 6월에 물러나면서, 김영섭 대표 입지는 더욱 위태로워졌다. 다만 수출입은행이 최대주주라 사실상 공기업인 KAI와 달리, 완전히 민영화된 기업 KT에는 노골적인 간섭이 불가능했다. 덕분에 김 대표는 버틸 수 있었다. 정가에서도 연임은 힘들어도, 남은 임기는 무난히 마무리할 수 있을 것이란 예측이 강했다. 불완전한 김 대표의 입지를 무너뜨린 것은 올해 9월 터진 해킹 사태다. 불법 초소형 기지국을 통해 사용자들의 휴대폰 정보가 외부로 유출, 사용자도 모르게 금액이 결제된 ‘소액결제’ 사태가 터졌다. 이 사건으로 362명이 2억4000만원의 피해를 본 것으로 드러났다. 9월 24일, 국회로 불려간 김 대표는 과방위 소속 의원들로부터 사퇴 권고에 가까운 질타를 들어야만 했다. 한민수 민주당 의원은 청문회 시작과 함께 “(KT가) 국가기간 통신망이라는 이름을 쓰는 것 자체가 부끄럽다”면서 “김 대표를 비롯해 연관된 임원진들 모두 사퇴해야 한다”고 주장했다. 이어 황정아 더불어민주당 의원은 “KT는 피해 규모와 시점을 숨기고 은폐·축소만 반복했다. 사임 의사조차 없는 태도는 국민을 우롱하는 것”이라고 강하게 비판했다. 연이은 사퇴 권고에 김 대표는 “지금 그런(거취) 말씀을 드리긴 부적절하다. 우선 사태 해결에 최선을 다해야 한다”고 말하며 즉답을 피했다. 이때를 기점으로 김 대표를 향한 여당 정치권의 압박 수위가 급격히 올라갔다. 이훈기 민주당 의원은 “(김 대표가) 김건희 낙하산으로 왔다는 이야기도 있다”고 의혹을 제기했다. 같은 당 김현 의원은 “KT가 윤석열정부, 그 이전 정부의 로비 창구로 전락했다”고 목소리를 높였다. 상황이 이렇다 보니, 이미 차기 KT 대표를 둘러싼 ‘레이스’가 시작됐다는 소문이 파다하다. KT 사정에 정통한 한 관계자는 “이미 외부에선 자천타천으로 추천된 후보군만 10명이란 말까지 돈다. 김영섭 대표 연임은 아예 물 건너갔다고 보고, 차기 대표를 노리려는 이들이 움직이려는 모양새”라고 설명했다. 또다시 덮친 ‘리더십 리스크’ 회사 경쟁력 잃을라…우려 증폭 리더의 거취로 회사가 흔들리는 ‘리더십 리스크’는 KT의 고질적인 문제 중 하나다. 민영화된 민간기업이지만, 주인이 없고 국가 핵심 산업을 맡는 탓에 늘 정치권의 입김에 시달려왔다. 대표가 정권과 맞지 않는 인사라는 판단이 들면, 어김없이 정권의 칼끝은 KT 수뇌부로 향했다. 지난 정권 때도 똑같았다. 2022년 김 대표 전임자인 구현모 대표는 연임이 유력했으나, 정권과 맞지 않다는 이유로 끝내 연임에 실패했다. 정치권과 국민연금이 사사건건 시비를 걸고 대표 인선을 막았다. 구 대표가 물러난 후 물망에 오른 윤경림 후보 역시 정권과 맞지 않는 이유로 인선이 막혔다. 리더십 공백 기간 KT는 장·단기 기업 전략 확보에 차질을 빚으며 퇴보했다. 현재 상황도 마찬가지다. 김영섭 체제가 급격히 흔들리면서 미래 성장 계획 등이 모두 ‘올스톱’됐다. 김 대표를 향한 압박은 국정감사 기간에 정점을 찍을 전망이다. 국감에서 민주당은 김 대표 부임 과정을 ‘샅샅이 파헤치겠다’는 각오다. 구현모 전 KT 대표, 윤경림 전 KT그룹 트랜스포메이션 부문장, 윤정식 KT텔레캅 사외이사는 물론, 당시 구 전 대표의 셀프 연임에 우려의 목소리를 밝힌 김태현 국민연금공단 이사장과 서원주 국민연금공단 기금운용본부장이 출석 요구를 받았다. 만약 이들이 출석해 당시 상황을 김 대표에게 불리한 방향으로 증언한다면, 김 대표 입지는 더욱 쪼그라든다. KT가 리더십 리스크에 시달리는 사이, 회사는 방향을 잃고 표류 중이다. 통신 사업을 넘어 ‘AI 기업’으로 변신하겠다던 청사진은 해킹 사고 이후 추진 동력이 약화됐다. 당초 계획된 인수합병이나 자회사 구조조정, 부동산 매각 같은 재무 전략도 지연 조짐을 보인다. 속도가 늦춰질 경우 KT의 미래 비전이 흔들릴 수 있다는 지적이 나온다. 통신 업계 관계자는 “지금 당장은 KT가 해킹 피해를 수습할 수 있도록 시간이 필요할 때다. 김 대표에게는 사건을 수습하고 책임을 물어도 늦지 않다. 피해자인 고객이 우선이다. 내부든 외부든 김 대표 거취는 사건이 어느 정도 마무리된 후 물어야 할 때”라고 강조했다. [반진욱 기자 ban.jinuk@mk.co.kr] [본 기사는 매경이코노미 제2330호 (2025.10.15~10.21일자) 기사입니다] [Copyright (c) 매경AX. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지]"
